Clav_HotelEAN,HotelEan,Latitude,Longitude
498,196293,30.75049000000000000000000,-85.55002000000000000000000
499,214922,34.40947000000000000000000,-119.69575000000000000000000
500,264024,43.05178000000000000000000,-89.50077000000000000000000
501,119528,35.37321000000000000000000,-119.01067000000000000000000
502,311275,35.60973000000000000000000,-82.36389000000000000000000
503,162310,28.64114000000000000000000,-81.80021000000000000000000
504,126512,34.69102000000000000000000,-79.89577000000000000000000
505,134123,45.09065000000000000000000,-93.00700000000000000000000
506,309105,30.72309000000000000000000,-86.56817000000000000000000
507,170525,41.95950000000000000000000,-70.66450000000000000000000
508,335677,33.70041000000000000000000,-112.11029000000000000000000
509,368976,30.19770000000000000000000,-93.24382000000000000000000
510,340091,40.74545000000000000000000,-85.17141000000000000000000
511,183595,41.73301000000000000000000,-85.97357000000000000000000
512,279021,44.56637000000000000000000,-92.55995000000000000000000
513,201511,30.21372000000000000000000,-93.32637000000000000000000
514,261305,34.08264000000000000000000,-117.71918000000000000000000
515,199539,33.78241000000000000000000,-116.38618000000000000000000
516,137767,46.19284000000000000000000,-123.80562000000000000000000
517,208295,37.31557000000000000000000,-79.96726000000000000000000
518,131424,39.40172000000000000000000,-84.56277000000000000000000
519,122227,34.64399000000000000000000,-79.01434000000000000000000
520,129652,33.96645000000000000000000,-84.22243000000000000000000
521,215079,29.66166000000000000000000,-95.25785000000000000000000
522,118683,42.91446000000000000000000,-85.56993000000000000000000
523,373788,37.67949000000000000000000,-97.13747000000000000000000
524,147995,29.72025000000000000000000,-95.55680000000000000000000
525,220538,45.52289000000000000000000,-122.65700000000000000000000
526,143126,35.45434000000000000000000,-80.59029000000000000000000
527,125308,25.80812000000000000000000,-80.32933000000000000000000
528,113569,37.78586000000000000000000,-122.42009000000000000000000
529,130549,30.42699000000000000000000,-91.07699000000000000000000
530,130881,37.28646000000000000000000,-76.72171000000000000000000
531,273148,35.48714000000000000000000,-120.66609000000000000000000
532,164818,29.56908000000000000000000,-98.48041000000000000000000
533,400521,39.99321000000000000000000,-75.82268000000000000000000
534,122368,43.12436000000000000000000,-89.31055000000000000000000
535,213743,46.73406000000000000000000,-117.01633000000000000000000
536,238309,42.91441000000000000000000,-85.67101000000000000000000
537,243055,35.44101000000000000000000,-119.07662000000000000000000
538,200012,30.26578000000000000000000,-81.43881000000000000000000
539,233972,40.62191000000000000000000,-103.17028000000000000000000
540,323209,48.42014000000000000000000,-123.36327000000000000000000
541,309478,31.10444000000000000000000,-87.48291000000000000000000
542,132092,29.27028000000000000000000,-94.82032000000000000000000
543,127346,46.41256000000000000000000,-117.00048000000000000000000
544,115112,29.95444000000000000000000,-90.06792000000000000000000
545,364832,31.47124000000000000000000,-85.67787000000000000000000
546,187346,42.64065000000000000000000,-71.24079000000000000000000
547,119451,50.44697000000000000000000,-104.60522000000000000000000
548,163112,33.85894000000000000000000,-118.00886000000000000000000
549,130054,44.79160000000000000000000,-91.51927000000000000000000
550,196972,45.51127000000000000000000,-122.68069000000000000000000
551,134625,43.60056000000000000000000,-116.55471000000000000000000
552,129052,45.49016000000000000000000,-122.57881000000000000000000
553,257095,47.15012000000000000000000,-122.50293000000000000000000
554,257636,37.91155000000000000000000,139.06357000000000000000000
555,265917,33.55494000000000000000000,-80.82439000000000000000000
556,127446,43.13724000000000000000000,-89.30053000000000000000000
557,111193,39.92090000000000000000000,-86.22509000000000000000000
558,276422,38.54921000000000000000000,-122.80741000000000000000000
559,307231,38.99105000000000000000000,-110.13218000000000000000000
560,314387,39.93777000000000000000000,-74.07322000000000000000000
561,108119,42.73616000000000000000000,-84.48077000000000000000000
562,220404,38.90831000000000000000000,-77.03344000000000000000000
563,116016,38.94777000000000000000000,-119.95947000000000000000000
564,106524,30.00113000000000000000000,-90.15505000000000000000000
565,123195,40.30647000000000000000000,-73.98082000000000000000000
566,222640,41.21888000000000000000000,-103.66263000000000000000000
567,256600,43.22066000000000000000000,-70.88897000000000000000000
568,115375,29.94029000000000000000000,-90.38191000000000000000000
569,106547,32.67082000000000000000000,-114.62449000000000000000000
570,207961,42.96210000000000000000000,-78.74971000000000000000000
571,415563,26.17326000000000000000000,-80.09982000000000000000000
572,112567,30.21951000000000000000000,-81.57270000000000000000000
573,201048,43.08957000000000000000000,-79.08623000000000000000000
574,260739,28.09852000000000000000000,-81.95298000000000000000000
575,133128,35.46408000000000000000000,-97.60123000000000000000000
576,141286,39.29747000000000000000000,-81.54954000000000000000000
577,235269,29.84429000000000000000000,-95.49806000000000000000000
578,115816,39.95024000000000000000000,-75.16903000000000000000000
579,244068,31.98032000000000000000000,-81.14475000000000000000000
580,111665,41.37179000000000000000000,-71.95477000000000000000000
581,263052,35.10866000000000000000000,-92.43582000000000000000000
582,200407,38.31896000000000000000000,-86.95471000000000000000000
583,323988,34.70232000000000000000000,-83.73469000000000000000000
584,121698,40.89271000000000000000000,-85.50535000000000000000000
585,225877,38.62747000000000000000000,-90.18794000000000000000000
586,124174,42.51582000000000000000000,-83.02710000000000000000000
587,105620,36.03345000000000000000000,-86.77969000000000000000000
588,267523,34.15805000000000000000000,-85.70445000000000000000000
589,403870,29.04176000000000000000000,-96.51660000000000000000000
590,136663,39.30052000000000000000000,-84.31609000000000000000000
591,111631,29.52136000000000000000000,-98.48428000000000000000000
592,199912,34.27402000000000000000000,-81.62103000000000000000000
593,229126,41.90723000000000000000000,-75.33491000000000000000000
594,105828,45.49772000000000000000000,-73.57139000000000000000000
595,338445,37.81995000000000000000000,-121.29197000000000000000000
596,152686,35.33388000000000000000000,-81.88616000000000000000000
597,164305,37.56611000000000000000000,-77.47481000000000000000000
598,236233,35.28769000000000000000000,-120.66398000000000000000000
599,122021,47.79131000000000000000000,-122.21464000000000000000000
600,106160,45.75393000000000000000000,-108.56666000000000000000000
601,211029,26.12299000000000000000000,-97.16717000000000000000000
602,121451,35.17914000000000000000000,-80.88361000000000000000000
603,106060,33.76161000000000000000000,-84.38731000000000000000000
604,279370,40.45570000000000000000000,-106.80556000000000000000000
605,112961,41.52914000000000000000000,-93.64475000000000000000000
606,237252,42.70841000000000000000000,-71.45594000000000000000000
607,260950,39.26118000000000000000000,-80.28598000000000000000000
608,192145,37.17573000000000000000000,-113.30052000000000000000000
609,231372,40.27023000000000000000000,-74.50743000000000000000000
610,274824,34.49823000000000000000000,-93.05675000000000000000000
611,106177,41.71260000000000000000000,-72.80207000000000000000000
612,207640,37.32893000000000000000000,-121.89080000000000000000000
613,254117,32.00865000000000000000000,-81.27737000000000000000000
614,321348,36.64509000000000000000000,-93.28588000000000000000000
615,219370,40.74624000000000000000000,-73.97929000000000000000000
616,140286,40.05546000000000000000000,-85.65007000000000000000000
617,223684,36.83921000000000000000000,-119.78314000000000000000000
618,266217,27.23626000000000000000000,-80.22032000000000000000000
619,124342,40.76366000000000000000000,-73.42350000000000000000000
620,110872,44.97735000000000000000000,-93.27343000000000000000000
621,179075,43.59875000000000000000000,-116.57483000000000000000000
622,256991,34.24115000000000000000000,-111.31573000000000000000000
623,136293,30.24851000000000000000000,-81.59808000000000000000000
624,153605,40.29015000000000000000000,-79.52764000000000000000000
625,163435,36.17182000000000000000000,-115.14623000000000000000000
626,113265,31.78097000000000000000000,-106.40914000000000000000000
627,238875,39.77182000000000000000000,-104.79598000000000000000000
628,243117,22.54333000000000000000000,114.09557000000000000000000
629,198414,33.40944000000000000000000,-84.16491000000000000000000
630,208138,31.44838000000000000000000,-83.53673000000000000000000
631,311973,37.52739000000000000000000,-77.33008000000000000000000
632,132300,43.05070000000000000000000,-88.22831000000000000000000
633,148493,32.76340000000000000000000,-97.07064000000000000000000
634,307780,35.95122000000000000000000,-86.80883000000000000000000
635,139433,42.12096000000000000000000,-75.97540000000000000000000
636,199782,36.11434000000000000000000,-115.16183000000000000000000
637,201205,33.47070000000000000000000,-94.03976000000000000000000
638,259633,36.05917000000000000000000,-115.17222000000000000000000
639,259882,33.46586000000000000000000,-112.26576000000000000000000
640,138016,38.42055000000000000000000,-82.26209000000000000000000
641,141105,25.08366000000000000000000,-77.31134000000000000000000
642,122121,40.79375000000000000000000,-77.85817000000000000000000
643,192798,42.08280000000000000000000,-88.33385000000000000000000
644,111942,32.86361000000000000000000,-96.76960000000000000000000
645,173714,30.51546000000000000000000,-92.06951000000000000000000
646,113565,32.39951000000000000000000,-99.76476000000000000000000
647,199682,27.96281000000000000000000,-82.51443000000000000000000
648,323675,32.70436000000000000000000,-100.86183000000000000000000
649,126063,29.77408000000000000000000,-95.24841000000000000000000
650,137916,41.22222000000000000000000,-75.88288000000000000000000
651,122221,31.32804000000000000000000,-89.35507000000000000000000
652,192649,37.70256000000000000000000,-121.81565000000000000000000
653,192698,35.42663000000000000000000,-97.48570000000000000000000
654,201405,38.62761000000000000000000,-83.80001000000000000000000
655,153456,33.84774000000000000000000,-116.54740000000000000000000
656,115586,35.22647000000000000000000,-80.84228000000000000000000
657,192749,41.27521000000000000000000,-82.60845000000000000000000
658,106930,40.76112000000000000000000,-73.98695000000000000000000
659,185914,47.32312000000000000000000,-122.23083000000000000000000
660,204849,42.44812000000000000000000,-75.04848000000000000000000
661,232440,40.52642000000000000000000,-74.51694000000000000000000
662,378608,32.72628000000000000000000,-117.22791000000000000000000
663,127437,41.37027000000000000000000,-72.11462000000000000000000
664,194570,39.50747000000000000000000,-121.56997000000000000000000
665,123055,40.95464000000000000000000,-73.86400000000000000000000
666,209876,43.01609000000000000000000,-78.19231000000000000000000
667,253915,29.33362000000000000000000,-96.11810000000000000000000
668,137782,44.68559000000000000000000,-63.59872000000000000000000
669,122723,39.76193000000000000000000,-104.79016000000000000000000
670,106075,39.24003000000000000000000,-119.94189000000000000000000
671,202073,35.56147000000000000000000,-82.63660000000000000000000
672,130194,34.86022000000000000000000,-82.26873000000000000000000
673,121704,49.88905000000000000000000,-97.14121000000000000000000
674,122036,41.48280000000000000000000,-72.77204000000000000000000
675,176271,44.53767000000000000000000,-89.57500000000000000000000
676,204681,38.56184000000000000000000,-76.04840000000000000000000
677,233308,34.80946000000000000000000,-87.63064000000000000000000
678,325462,42.52480000000000000000000,-88.97953000000000000000000
679,107781,41.29562000000000000000000,-105.59384000000000000000000
680,260699,44.34815000000000000000000,-69.80369000000000000000000
681,267955,33.49766000000000000000000,-86.79614000000000000000000
