Clav_Hotel_Buscado,Clav_Hotel_Recomendado,Rank
90003111,90002955,4
90003111,90003209,5
90003111,90003458,6
90003111,90002975,7
90003111,90002774,8
90003111,90002773,9
90003111,90002772,10
90003111,90003723,11
90003111,90003367,12
90003111,90003480,13
90003111,90003215,14
90003111,90003208,15
90003111,90002958,16
90003111,90002337,17
90003111,90010097,18
90003111,90002346,19
90003112,90003112,1
90003112,90003157,2
90003112,90011524,3
90003112,90010088,4
90003112,90004095,5
90003112,90010485,6
90003112,90002607,7
90003112,90003957,8
90003112,90010209,9
90003112,90011935,10
90003113,90003113,1
90003113,90010406,2
90003113,90003048,3
90003113,90002839,4
90003113,90010418,5
90003113,90003876,6
90003113,90002568,7
90003113,90003875,8
90003113,90003593,9
90003113,90002427,10
90003114,90003114,1
90003114,90002211,2
90003114,90003348,3
90003114,90002884,4
90003114,90011757,5
90003114,90003214,6
90003114,90002969,7
90003114,90002885,8
90003114,90003014,9
90003114,90010124,10
90003114,90002304,11
90003114,90002937,12
90003114,90003034,13
90003114,90010186,14
90003114,90003722,15
90003114,90002898,16
90003114,90010370,17
90003114,90003029,18
90003114,90002767,19
90003114,90003256,20
90003115,90003358,1
90003115,90003858,2
90003115,90010902,3
90003115,90003370,4
90003115,90011056,5
90003115,90003862,6
90003115,90011039,7
90003115,90011074,8
90003115,90003860,9
90003115,90003861,10
90003115,90010134,11
90003115,90010777,12
90003115,90010797,13
90003115,90010157,14
90003115,90010968,15
90003115,90003859,16
90003115,90003863,17
90003115,90010483,18
90003115,90003017,19
90003115,90010468,20
90003116,90002928,1
90003116,90003090,2
90003116,90003425,3
90003116,90003544,4
90003116,90010188,5
90003116,90010251,6
90003116,90010605,7
90003116,90010674,8
90003116,90003532,9
90003116,90003130,10
90003116,90003094,11
90003116,90003131,12
90003116,90010550,13
90003116,90003869,14
90003116,90010525,15
90003116,90010248,16
90003116,90010787,17
90003116,90004114,18
90003116,90010154,19
90003116,90011399,20
90003117,90003117,1
90003117,90002277,2
90003117,90002276,3
90003117,90002709,4
90003117,90002226,5
90003117,90002495,6
90003117,90002892,7
90003117,90002763,8
90003117,90002603,9
90003117,90002760,10
90003117,90003518,11
90003117,90002608,12
90003117,90002269,13
90003117,90002535,14
90003117,90011326,15
90003117,90002940,16
90003117,90002278,17
90003117,90003354,18
90003117,90002943,19
90003117,90003629,20
90003118,90002987,1
90003118,90002840,2
90003118,90011753,3
90003118,90002405,4
90003118,90002911,5
90003118,90003724,6
90003118,90004036,7
90003118,90003864,8
90003118,90002266,9
90003118,90011936,10
90003118,90003044,11
90003118,90010819,12
90003118,90003377,13
90003118,90010142,14
90003118,90010216,15
90003118,90003865,16
90003118,90011590,17
90003118,90010315,18
90003118,90011003,19
90003118,90010499,20
90003121,90003121,1
90003121,90002413,2
90003121,90002671,3
90003121,90002594,4
90003121,90002753,5
90003121,90010393,6
90003121,90002746,7
90003121,90002332,8
90003121,90002506,9
90003121,90002482,10
90003121,90010316,11
90003121,90010318,12
90003121,90002597,13
90003121,90002317,14
90003121,90002340,15
90003121,90002316,16
90003121,90002917,17
90003121,90002705,18
90003121,90003262,19
90003121,90003260,20
90003122,90003122,1
90003122,90003087,2
90003122,90003544,3
90003122,90003425,4
90003122,90003116,5
90003122,90010441,6
90003122,90010674,7
90003122,90010605,8
90003122,90010251,9
90003122,90003130,10
90003122,90003094,11
90003122,90003131,12
90003122,90002928,13
90003122,90010550,14
90003122,90003090,15
90003122,90010188,16
90003122,90003532,17
90003122,90010787,18
90003122,90004114,19
90003122,90010525,20
90003123,90003123,1
90003123,90002491,2
90003123,90002270,3
90003123,90002220,4
90003123,90003203,5
90003123,90002308,6
90003123,90002510,7
90003123,90010298,8
90003123,90002298,9
90003123,90002297,10
90003123,90002797,11
90003123,90003631,12
90003123,90002962,13
90003123,90010255,14
90003123,90010050,15
90003123,90003523,16
90003123,90003167,17
90003123,90010803,18
90003123,90003255,19
90003123,90002279,20
90003124,90003124,1
90003124,90010573,2
90003124,90010350,3
90003124,90003567,4
90003124,90002653,5
90003124,90003032,6
90003124,90002654,7
90003124,90003809,8
90003124,90003286,9
90003124,90003236,10
90003124,90010366,11
90003124,90003069,12
90003124,90010535,13
90003124,90003101,14
90003124,90002557,15
90003124,90003952,16
90003124,90011088,17
90003124,90003966,18
90003125,90003125,1
90003125,90003415,2
90003125,90003073,3
90003125,90010289,4
90003125,90010329,5
90003125,90010338,6
90003125,90003616,7
90003125,90003718,8
90003125,90010875,9
90003125,90002589,10
90003126,90002787,1
90003126,90002946,2
90003126,90002871,3
90003126,90002677,4
90003126,90002642,5
90003126,90003092,6
90003126,90002481,7
90003126,90003795,8
90003126,90002441,9
90003126,90003638,10
90003126,90002555,11
90003126,90002442,12
90003126,90003319,13
90003126,90010597,14
90003126,90003400,15
90003126,90003257,16
90003126,90002939,17
90003126,90010568,18
90003126,90010457,19
90003126,90011747,20
90003127,90003859,1
90003127,90010157,2
90003127,90010780,3
90003127,90003017,4
90003127,90010797,5
90003127,90011039,6
90003127,90003862,7
90003127,90010134,8
90003127,90010777,9
90003127,90003861,10
90003127,90010902,11
90003127,90003860,12
90003127,90011056,13
90003127,90011074,14
90003127,90003858,15
90003127,90003115,16
90003127,90010483,17
90003127,90003863,18
90003127,90010468,19
90003127,90010968,20
90003128,90003128,1
90003128,90002380,2
90003128,90003249,3
90003128,90011614,4
90003128,90011720,5
90003128,90002863,6
90003128,90011328,7
90003128,90003495,8
90003128,90011729,9
90003128,90003097,10
90003129,90003129,1
90003129,90011498,2
90003129,90011705,3
90003129,90002515,4
90003129,90010624,5
90003129,90010179,6
90003129,90002977,7
90003129,90003088,8
90003129,90002350,9
90003129,90003285,10
90003129,90002731,11
90003129,90002357,12
90003129,90002612,13
90003129,90003193,14
90003129,90002307,15
90003129,90010177,16
90003129,90010137,17
90003129,90002275,18
90003129,90003220,19
90003129,90010075,20
90003130,90003130,1
90003130,90003094,2
90003130,90010550,3
90003130,90003087,4
90003130,90003090,5
90003130,90010441,6
90003130,90002928,7
90003130,90003131,8
90003130,90003544,9
90003130,90003425,10
90003130,90010674,11
90003130,90010605,12
90003130,90010251,13
90003130,90010787,14
90003130,90003122,15
90003130,90010188,16
90003130,90003532,17
90003130,90003869,18
90003130,90003116,19
90003130,90010248,20
90003131,90003131,1
90003131,90003087,2
90003131,90010550,3
90003131,90010441,4
90003131,90003130,5
90003131,90003094,6
90003131,90003090,7
90003131,90010787,8
90003131,90003122,9
90003131,90002928,10
90003131,90003425,11
90003131,90003544,12
90003131,90010188,13
90003131,90010251,14
90003131,90010674,15
90003131,90010605,16
90003131,90003116,17
90003131,90010154,18
90003131,90003869,19
90003131,90003532,20
90003132,90003132,1
90003132,90003357,2
90003132,90010269,3
90003132,90002912,4
90003132,90003846,5
90003132,90011863,6
90003132,90003312,7
90003132,90003623,8
90003132,90011722,9
90003132,90011623,10
90003132,90011746,11
90003132,90010221,12
90003132,90003486,13
90003133,90003133,1
90003133,90002912,2
90003133,90011623,3
90003133,90003522,4
90003133,90003486,5
90003133,90003132,6
90003133,90010433,7
90003133,90003312,8
90003133,90010269,9
90003133,90010221,10
90003135,90003135,1
90003135,90010313,2
90003135,90003000,3
90003135,90002539,4
90003135,90002718,5
90003135,90002886,6
90003135,90010045,7
90003135,90010357,8
90003135,90002901,9
90003135,90010432,10
90003135,90010403,11
90003135,90002443,12
90003135,90010402,13
90003137,90003137,1
90003137,90010051,2
90003137,90002971,3
90003137,90010266,4
90003137,90010427,5
90003137,90003959,6
90003137,90003962,7
90003137,90010407,8
90003137,90003414,9
90003137,90011807,10
90003139,90003139,1
90003139,90002309,2
90003139,90002245,3
90003139,90003510,4
90003139,90002538,5
90003139,90010424,6
90003139,90010185,7
90003139,90003575,8
90003139,90010863,9
90003139,90003962,10
90003139,90002256,11
90003139,90004059,12
90003139,90003043,13
90003139,90002300,14
90003139,90011624,15
90003139,90003404,16
90003139,90002318,17
90003139,90003796,18
90003139,90002870,19
90003139,90010776,20
90003142,90003142,1
90003142,90010060,2
90003142,90002417,3
90003142,90010642,4
90003142,90011367,5
90003142,90010586,6
90003142,90003729,7
90003142,90002779,8
90003142,90003387,9
90003142,90003727,10
90003143,90002987,1
90003143,90002764,2
90003143,90002509,3
90003143,90011753,4
90003143,90010703,5
90003143,90002347,6
90003143,90003726,7
90003143,90002286,8
90003143,90002750,9
90003143,90002408,10
90003143,90002295,11
90003143,90010556,12
90003143,90011696,13
90003143,90002287,14
90003143,90002913,15
90003143,90002837,16
90003143,90011053,17
90003143,90010701,18
90003143,90003144,19
90003143,90011677,20
90003144,90003725,1
90003144,90002287,2
90003144,90002389,3
90003144,90002765,4
90003144,90002509,5
90003144,90011753,6
90003144,90002286,7
90003144,90002295,8
90003144,90002409,9
90003144,90002750,10
90003144,90003044,11
90003144,90010621,12
90003144,90011696,13
90003144,90003726,14
90003144,90011053,15
90003144,90002837,16
90003144,90002764,17
90003144,90002913,18
90003144,90011677,19
90003144,90010216,20
90003145,90003145,1
90003145,90002966,2
90003145,90002853,3
90003145,90002263,4
90003145,90002509,5
90003145,90002295,6
90003145,90002750,7
90003145,90002986,8
90003145,90011762,9
90003145,90011696,10
90003145,90011758,11
90003145,90002389,12
90003145,90010703,13
90003145,90002408,14
90003145,90003143,15
90003145,90002765,16
90003145,90003726,17
90003145,90002764,18
90003145,90002347,19
90003145,90002837,20
90003147,90003147,1
90003147,90002805,2
90003147,90002904,3
90003147,90011326,4
90003147,90002688,5
90003147,90002943,6
90003147,90002535,7
90003147,90010846,8
90003147,90002226,9
90003147,90003063,10
90003147,90002508,11
90003147,90003451,12
90003147,90003049,13
90003147,90011733,14
90003147,90003293,15
90003147,90003158,16
90003147,90003071,17
90003147,90002608,18
90003147,90003354,19
90003147,90002269,20
90003148,90003148,1
90003148,90002827,2
90003148,90002712,3
90003148,90002213,4
90003148,90010381,5
90003148,90002404,6
90003148,90011853,7
90003148,90002615,8
90003148,90003580,9
90003148,90010712,10
90003148,90010401,11
90003148,90010400,12
90003148,90011292,13
90003148,90010650,14
90003148,90002721,15
90003148,90002994,16
90003148,90010578,17
90003148,90003394,18
90003148,90010695,19
90003148,90002742,20
90003149,90003149,1
90003149,90010310,2
90003149,90011807,3
90003149,90010216,4
90003149,90010315,5
90003149,90002933,6
90003149,90010386,7
90003149,90011590,8
90003149,90003551,9
90003149,90003865,10
90003151,90003151,1
90003151,90004071,2
90003151,90010076,3
90003151,90010308,4
90003151,90003206,5
90003151,90010112,6
90003151,90003856,7
90003151,90011929,8
90003151,90010636,9
90003151,90010144,10
90003151,90011932,11
90003151,90011761,12
90003151,90011681,13
90003151,90004053,14
90003151,90010671,15
90003151,90010633,16
90003151,90003481,17
90003151,90010383,18
90003151,90011509,19
90003151,90010924,20
90003152,90003152,1
90003152,90011071,2
90003152,90010639,3
90003152,90010369,4
90003152,90011046,5
90003152,90010851,6
90003152,90010577,7
90003152,90010290,8
90003152,90002486,9
90003152,90002974,10
90003153,90003153,1
90003153,90003322,2
90003153,90003471,3
90003153,90010389,4
90003153,90003261,5
90003153,90010307,6
90003153,90010099,7
90003153,90002694,8
90003153,90003807,9
90003153,90010811,10
90003153,90004044,11
90003153,90002294,12
90003153,90003808,13
90003153,90010014,14
90003153,90003392,15
90003153,90010915,16
90003153,90010404,17
90003153,90010491,18
90003153,90002630,19
90003153,90002861,20
90003157,90003157,1
90003157,90011524,2
90003157,90003112,3
90003157,90010088,4
90003157,90010485,5
90003157,90004095,6
90003157,90002607,7
90003157,90003957,8
90003157,90003879,9
90003157,90010209,10
90003158,90011184,1
90003158,90011733,2
90003158,90002412,3
90003158,90010767,4
90003158,90002940,5
90003158,90003383,6
90003158,90003371,7
90003158,90003160,8
90003158,90003147,9
90003158,90010771,10
90003158,90010540,11
90003158,90003965,12
90003158,90004110,13
90003158,90003293,14
90003158,90010609,15
90003158,90002804,16
90003158,90002755,17
90003158,90002999,18
90003158,90010517,19
90003158,90003303,20
90003159,90003159,1
90003159,90002226,2
90003159,90003117,3
90003159,90002269,4
90003159,90003629,5
90003159,90002535,6
90003159,90002892,7
90003159,90002608,8
90003159,90003160,9
90003159,90003071,10
90003159,90003063,11
90003159,90002763,12
90003159,90002964,13
90003159,90002508,14
90003159,90002688,15
90003159,90002943,16
90003159,90003518,17
90003159,90002941,18
90003159,90010149,19
90003159,90003354,20
90003160,90003160,1
90003160,90002226,2
90003160,90003117,3
90003160,90002535,4
90003160,90003159,5
90003160,90002892,6
90003160,90003063,7
90003160,90010149,8
90003160,90002763,9
90003160,90002269,10
90003160,90003629,11
90003160,90002943,12
90003160,90002508,13
90003160,90002688,14
90003160,90003518,15
90003160,90002964,16
90003160,90003293,17
90003160,90003049,18
90003160,90011326,19
90003160,90002608,20
90003162,90003162,1
90003162,90003741,2
90003162,90010845,3
90003162,90010829,4
90003162,90002854,5
90003162,90011874,6
90003162,90002850,7
90003162,90011851,8
90003162,90011862,9
90003162,90010292,10
90003163,90003163,1
90003163,90002262,2
90003163,90002729,3
90003163,90010282,4
90003163,90002740,5
90003163,90003321,6
90003163,90002333,7
90003163,90002505,8
90003163,90002877,9
90003163,90002728,10
90003163,90002681,11
90003163,90002813,12
90003163,90011040,13
90003163,90002264,14
90003163,90002749,15
90003163,90003258,16
90003163,90002425,17
90003163,90002662,18
90003163,90003543,19
90003163,90003778,20
90003164,90003164,1
90003164,90002828,2
90003164,90002576,3
90003164,90002734,4
90003164,90002741,5
90003164,90003072,6
90003164,90004115,7
90003164,90002883,8
90003164,90011794,9
90003164,90010443,10
90003164,90002319,11
90003164,90011716,12
90003164,90003747,13
90003164,90002536,14
90003164,90003267,15
90003164,90003009,16
90003164,90002261,17
90003164,90002908,18
90003164,90002733,19
90003164,90004588,20
90003165,90003165,1
90003165,90011633,2
90003165,90011893,3
90003165,90011017,4
90003165,90011645,5
90003165,90011036,6
90003165,90010213,7
90003165,90010445,8
90003165,90011142,9
90003165,90003253,10
90003167,90002510,1
90003167,90002910,2
90003167,90002797,3
90003167,90004081,4
90003167,90010298,5
90003167,90011626,6
90003167,90011666,7
90003167,90010803,8
90003167,90003561,9
90003167,90003200,10
90003167,90003255,11
90003167,90010651,12
90003167,90010395,13
90003167,90010960,14
90003167,90010663,15
90003167,90002281,16
90003167,90010279,17
90003167,90002298,18
90003167,90003123,19
90003167,90010394,20
90003169,90003169,1
90003169,90010686,2
90003169,90010304,3
90003169,90003571,4
90003169,90003037,5
90003169,90010720,6
90003169,90010687,7
90003169,90002251,8
90003169,90003744,9
90003169,90010831,10
90003169,90010690,11
90003169,90010838,12
90003169,90010688,13
90003169,90010664,14
90003169,90010717,15
90003169,90010497,16
90003169,90010984,17
90003169,90002747,18
90003169,90002516,19
90003169,90010626,20
90003170,90003170,1
90003170,90010552,2
90003170,90011715,3
90003170,90011785,4
90003170,90011774,5
90003170,90004076,6
90003170,90010059,7
90003170,90011162,8
90003170,90010236,9
90003170,90010456,10
90003171,90003171,1
90003171,90003589,2
90003171,90003237,3
90003171,90002641,4
90003171,90003246,5
90003171,90011772,6
90003171,90011699,7
90003171,90003007,8
90003171,90002428,9
90003171,90010059,10
90003171,90011751,11
90003171,90003254,12
90003171,90011693,13
90003171,90002423,14
90003171,90003588,15
90003171,90002217,16
90003171,90002429,17
90003171,90011670,18
90003171,90011723,19
90003171,90003590,20
90003172,90003172,1
90003172,90002947,2
90003172,90002564,3
90003172,90010064,4
90003172,90002529,5
90003172,90002934,6
90003172,90003315,7
90003172,90003853,8
90003172,90003232,9
90003172,90003417,10
90003172,90010302,11
90003172,90010877,12
90003172,90003582,13
90003172,90010245,14
90003172,90010364,15
90003172,90010121,16
90003173,90003173,1
90003173,90003740,2
90003173,90003089,3
90003173,90003082,4
90003173,90002667,5
90003173,90002790,6
90003173,90011385,7
90003173,90010412,8
90003173,90002848,9
90003173,90010072,10
90003174,90003174,1
90003174,90011699,2
90003174,90002580,3
90003174,90002360,4
90003174,90011751,5
90003174,90011693,6
